"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"Bundestagswahl: Zuckerberg will Manipulation prüfen lassen",0.00436681222707424,0.00436681222707424,0.0131004366812227,0.0131004366812227,0.00436681222707424,0.00436681222707424,0.00436681222707424,0.00436681222707424,0.00436681222707424,0.00436681222707424,0.00436681222707424,0.0305676855895196,0.00436681222707424,0.00436681222707424,0.00873362445414847,0.00436681222707424,0.0218340611353712,0.00436681222707424,0.00436681222707424,0.00873362445414847,0.0218340611353712,0.0131004366812227,0.00436681222707424,0.00436681222707424,0.0174672489082969,0.00873362445414847,0.00873362445414847,0.00436681222707424,0.00436681222707424,0.00436681222707424,0.00436681222707424,0.117903930131004,0.00436681222707424,0.00436681222707424,0.00873362445414847,0.00436681222707424,0.00436681222707424,0.00873362445414847,0.00436681222707424,0.104803493449782,0.00436681222707424,0.00436681222707424,0.00436681222707424,0.00436681222707424,0.0131004366812227,0.0131004366812227,0.00436681222707424,0.00436681222707424,0.427947598253275,0.00436681222707424
"Wohngebiete: Das Tempo des Flächenverbrauchs geht zurück",0.00601202404809619,0.00200400801603206,0.00200400801603206,0.00200400801603206,0.00200400801603206,0.00400801603206413,0.0120240480961924,0.00200400801603206,0.00400801603206413,0.00601202404809619,0.00400801603206413,0.00200400801603206,0.00601202404809619,0.00200400801603206,0.00200400801603206,0.00400801603206413,0.0781563126252505,0.00200400801603206,0.00200400801603206,0.0220440881763527,0.00200400801603206,0.00200400801603206,0.00200400801603206,0.00400801603206413,0.00601202404809619,0.0120240480961924,0.00400801603206413,0.00200400801603206,0.0120240480961924,0.00400801603206413,0.00400801603206413,0.282565130260521,0.00200400801603206,0.00200400801603206,0.00200400801603206,0.410821643286573,0.00601202404809619,0.00200400801603206,0.00601202404809619,0.0120240480961924,0.00200400801603206,0.00400801603206413,0.00200400801603206,0.00400801603206413,0.00200400801603206,0.00200400801603206,0.00200400801603206,0.00200400801603206,0.0220440881763527,0.0120240480961924
"Geld für Schulen: CDU und CSU verrechnen sich im Wahlkampf | faktenfinder.tagesschau.de",0.0118577075098814,0.00790513833992095,0.00395256916996047,0.0158102766798419,0.00790513833992095,0.0197628458498024,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00790513833992095,0.00395256916996047,0.00395256916996047,0.0158102766798419,0.00395256916996047,0.00790513833992095,0.00395256916996047,0.320158102766798,0.00395256916996047,0.00395256916996047,0.00790513833992095,0.00395256916996047,0.0197628458498024,0.0355731225296443,0.00395256916996047,0.0118577075098814,0.00395256916996047,0.00790513833992095,0.0158102766798419,0.00395256916996047,0.00790513833992095,0.00395256916996047,0.177865612648221,0.00395256916996047,0.0434782608695652,0.00790513833992095,0.00790513833992095,0.00790513833992095,0.00790513833992095,0.0118577075098814,0.0118577075098814,0.00395256916996047,0.00790513833992095,0.00395256916996047,0.00395256916996047,0.00395256916996047,0.00790513833992095,0.075098814229249,0.00790513833992095,0.0158102766798419,0.00790513833992095
"Bundestagswahl: Bundestagswahl: Rekord an Briefwählern erwartet",0.00689655172413793,0.00344827586206897,0.00689655172413793,0.172413793103448,0.00344827586206897,0.0103448275862069,0.00689655172413793,0.0137931034482759,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.0103448275862069,0.00344827586206897,0.00689655172413793,0.00344827586206897,0.0241379310344828,0.00689655172413793,0.00689655172413793,0.00344827586206897,0.00344827586206897,0.0241379310344828,0.00344827586206897,0.00344827586206897,0.00689655172413793,0.0241379310344828,0.0241379310344828,0.0206896551724138,0.331034482758621,0.0103448275862069,0.0206896551724138,0.0827586206896552,0.0275862068965517,0.00344827586206897,0.00689655172413793,0.00344827586206897,0.00344827586206897,0.00689655172413793,0.0241379310344828,0.0137931034482759,0.0137931034482759,0.00689655172413793,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.00344827586206897,0.00689655172413793,0.00344827586206897,0.00344827586206897
"""Schlussrunde"" in ARD und ZDF: Spitzenpolitiker diskutieren vor Bundestagswahl - FOCUS Online",0.00150262960180316,0.00150262960180316,0.0277986476333584,0.00601051840721262,0.000751314800901578,0.000751314800901578,0.000751314800901578,0.00150262960180316,0.000751314800901578,0.000751314800901578,0.000751314800901578,0.00150262960180316,0.019534184823441,0.00601051840721262,0.00150262960180316,0.000751314800901578,0.0323065364387678,0.00150262960180316,0.000751314800901578,0.00225394440270473,0.00450788880540947,0.00751314800901578,0.00150262960180316,0.000751314800901578,0.000751314800901578,0.000751314800901578,0.000751314800901578,0.00375657400450789,0.00225394440270473,0.00150262960180316,0.00751314800901578,0.304282494365139,0.0112697220135237,0.245679939894816,0.113448534936138,0.000751314800901578,0.145755071374906,0.000751314800901578,0.000751314800901578,0.00450788880540947,0.000751314800901578,0.00225394440270473,0.00225394440270473,0.00150262960180316,0.000751314800901578,0.00225394440270473,0.019534184823441,0.000751314800901578,0.000751314800901578,0.00150262960180316
"Bundestagswahl 2017: Alice Weidel fordert Frauke Petry zum Verlassen der AfD auf",0.00261096605744125,0.00522193211488251,0.140992167101828,0.0130548302872063,0.00522193211488251,0.0130548302872063,0.00261096605744125,0.00261096605744125,0.00261096605744125,0.00522193211488251,0.00522193211488251,0.00261096605744125,0.00261096605744125,0.00522193211488251,0.00522193211488251,0.00261096605744125,0.00261096605744125,0.00261096605744125,0.00522193211488251,0.00783289817232376,0.00783289817232376,0.0130548302872063,0.00522193211488251,0.00522193211488251,0.00783289817232376,0.00261096605744125,0.00261096605744125,0.00783289817232376,0.00261096605744125,0.00261096605744125,0.00522193211488251,0.279373368146214,0.349869451697128,0.00261096605744125,0.00261096605744125,0.00261096605744125,0.00522193211488251,0.00522193211488251,0.00261096605744125,0.00783289817232376,0.00261096605744125,0.00261096605744125,0.0130548302872063,0.00522193211488251,0.00261096605744125,0.00261096605744125,0.00261096605744125,0.00783289817232376,0.00261096605744125,0.00261096605744125
"CSU-Vize Manfred Weber will die AfD als Protestpartei nicht akzeptieren - WELT",0.00342465753424658,0.0102739726027397,0.0273972602739726,0.0342465753424658,0.00342465753424658,0.00342465753424658,0.00684931506849315,0.00342465753424658,0.00684931506849315,0.0102739726027397,0.00342465753424658,0.00342465753424658,0.00342465753424658,0.00342465753424658,0.00342465753424658,0.00684931506849315,0.0102739726027397,0.00342465753424658,0.00342465753424658,0.00684931506849315,0.0102739726027397,0.0205479452054795,0.00342465753424658,0.00342465753424658,0.00342465753424658,0.00342465753424658,0.0102739726027397,0.00684931506849315,0.00342465753424658,0.00342465753424658,0.00684931506849315,0.376712328767123,0.0821917808219178,0.00684931506849315,0.0136986301369863,0.00342465753424658,0.0684931506849315,0.00342465753424658,0.00342465753424658,0.0102739726027397,0.00342465753424658,0.00342465753424658,0.00342465753424658,0.00684931506849315,0.00342465753424658,0.00342465753424658,0.154109589041096,0.0102739726027397,0.00342465753424658,0.00684931506849315
"Bundestagswahl 2017: Wahlparty-Hopping – Wieso es bei der CDU am schönsten ist",0.224315068493151,0.00856164383561644,0.00513698630136986,0.00342465753424658,0.00684931506849315,0.00171232876712329,0.0222602739726027,0.00171232876712329,0.00513698630136986,0.00513698630136986,0.00684931506849315,0.00684931506849315,0.00342465753424658,0.00513698630136986,0.0136986301369863,0.00171232876712329,0.00171232876712329,0.00171232876712329,0.00342465753424658,0.00171232876712329,0.00171232876712329,0.0102739726027397,0.0205479452054795,0.00171232876712329,0.00513698630136986,0.00513698630136986,0.00171232876712329,0.00171232876712329,0.00171232876712329,0.00342465753424658,0.0102739726027397,0.296232876712329,0.164383561643836,0.00342465753424658,0.00171232876712329,0.00171232876712329,0.0393835616438356,0.00342465753424658,0.0136986301369863,0.00513698630136986,0.0205479452054795,0.00342465753424658,0.00513698630136986,0.00856164383561644,0.0136986301369863,0.00171232876712329,0.00513698630136986,0.00342465753424658,0.00171232876712329,0.0136986301369863
"Amtliches Endergebnis Bundestagswahl: So lautet das Wahlergebnis – 709 Abgeordnete im neuen Bundestag",0.0100671140939597,0.00671140939597315,0.00671140939597315,0.0167785234899329,0.00335570469798658,0.00335570469798658,0.00335570469798658,0.00335570469798658,0.00335570469798658,0.00335570469798658,0.00335570469798658,0.0503355704697987,0.00335570469798658,0.00335570469798658,0.00335570469798658,0.00671140939597315,0.00335570469798658,0.00335570469798658,0.00335570469798658,0.00671140939597315,0.00671140939597315,0.0134228187919463,0.00335570469798658,0.00335570469798658,0.0100671140939597,0.00335570469798658,0.0100671140939597,0.00335570469798658,0.00671140939597315,0.00335570469798658,0.00335570469798658,0.0302013422818792,0.610738255033557,0.00335570469798658,0.0536912751677852,0.0100671140939597,0.0134228187919463,0.00335570469798658,0.00335570469798658,0.0100671140939597,0.00335570469798658,0.00335570469798658,0.00335570469798658,0.00671140939597315,0.00335570469798658,0.00335570469798658,0.00671140939597315,0.00671140939597315,0.00335570469798658,0.00671140939597315
"Münster: AfD kommt nicht über Fünf-Prozent-Hürde - Video - FOCUS Online",0.00568181818181818,0.00568181818181818,0.0170454545454545,0.193181818181818,0.00568181818181818,0.0113636363636364,0.00568181818181818,0.0113636363636364,0.00568181818181818,0.00568181818181818,0.0113636363636364,0.00568181818181818,0.0738636363636364,0.00568181818181818,0.00568181818181818,0.00568181818181818,0.00568181818181818,0.00568181818181818,0.00568181818181818,0.0170454545454545,0.00568181818181818,0.0170454545454545,0.00568181818181818,0.00568181818181818,0.0113636363636364,0.00568181818181818,0.00568181818181818,0.0170454545454545,0.0397727272727273,0.00568181818181818,0.0454545454545455,0.136363636363636,0.125,0.0113636363636364,0.00568181818181818,0.0113636363636364,0.00568181818181818,0.00568181818181818,0.0227272727272727,0.00568181818181818,0.00568181818181818,0.00568181818181818,0.00568181818181818,0.0170454545454545,0.00568181818181818,0.00568181818181818,0.00568181818181818,0.0113636363636364,0.0113636363636364,0.0227272727272727
"FDP: Und jetzt? | ZEIT ONLINE",0.00269541778975741,0.00269541778975741,0.0107816711590297,0.0242587601078167,0.00269541778975741,0.00269541778975741,0.00269541778975741,0.00539083557951483,0.0134770889487871,0.00269541778975741,0.00269541778975741,0.00539083557951483,0.0161725067385445,0.00539083557951483,0.00539083557951483,0.00269541778975741,0.00269541778975741,0.00539083557951483,0.00808625336927224,0.00539083557951483,0.00269541778975741,0.00539083557951483,0.00539083557951483,0.00808625336927224,0.00808625336927224,0.00269541778975741,0.00269541778975741,0.0215633423180593,0.0107816711590297,0.00269541778975741,0.0296495956873315,0.250673854447439,0.1455525606469,0.0107816711590297,0.00269541778975741,0.00808625336927224,0.288409703504043,0.00539083557951483,0.0107816711590297,0.00269541778975741,0.00539083557951483,0.00539083557951483,0.00269541778975741,0.00269541778975741,0.0134770889487871,0.00269541778975741,0.00539083557951483,0.00269541778975741,0.00269541778975741,0.00269541778975741
"Bundestagswahl: Berlin zählt am langsamsten, Bundeswahlleiter gibt falsche Ergebnisse heraus",0.00478468899521531,0.0143540669856459,0.00717703349282297,0.0717703349282297,0.00239234449760766,0.00956937799043062,0.00478468899521531,0.00239234449760766,0.00239234449760766,0.00239234449760766,0.00239234449760766,0.00239234449760766,0.00717703349282297,0.00239234449760766,0.00478468899521531,0.00717703349282297,0.0119617224880383,0.00478468899521531,0.00239234449760766,0.00239234449760766,0.00239234449760766,0.0167464114832536,0.00239234449760766,0.289473684210526,0.00239234449760766,0.00478468899521531,0.00717703349282297,0.0191387559808612,0.00478468899521531,0.00478468899521531,0.00956937799043062,0.0406698564593301,0.344497607655502,0.00239234449760766,0.00717703349282297,0.00239234449760766,0.0143540669856459,0.00239234449760766,0.00478468899521531,0.0143540669856459,0.00478468899521531,0.00239234449760766,0.00239234449760766,0.00478468899521531,0.00478468899521531,0.00478468899521531,0.00239234449760766,0.00239234449760766,0.00239234449760766,0.00239234449760766
"Vorläufiges Ergebnis der Bundestagswahl steht fest - FOCUS Online",0.00925925925925926,0.00925925925925926,0.00925925925925926,0.12962962962963,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.0185185185185185,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.0185185185185185,0.00925925925925926,0.00925925925925926,0.0185185185185185,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.0648148148148148,0.333333333333333,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.00925925925925926,0.0185185185185185,0.00925925925925926
"Die Linke verliert im Osten ihr Stammwählerschaft. Die wählt AfD - WELT",0.0188679245283019,0.00628930817610063,0.0251572327044025,0.146750524109015,0.0146750524109015,0.00419287211740042,0.00419287211740042,0.00628930817610063,0.00209643605870021,0.00628930817610063,0.00838574423480084,0.00628930817610063,0.0587002096436059,0.00628930817610063,0.00209643605870021,0.00209643605870021,0.0314465408805031,0.00209643605870021,0.00628930817610063,0.00628930817610063,0.00628930817610063,0.0335429769392034,0.00209643605870021,0.00209643605870021,0.0209643605870021,0.00628930817610063,0.00419287211740042,0.00419287211740042,0.00419287211740042,0.00209643605870021,0.00209643605870021,0.236897274633124,0.0838574423480084,0.00209643605870021,0.00628930817610063,0.00419287211740042,0.0859538784067086,0.00419287211740042,0.00628930817610063,0.00628930817610063,0.00419287211740042,0.010482180293501,0.00419287211740042,0.0125786163522013,0.0628930817610063,0.00209643605870021,0.00419287211740042,0.00419287211740042,0.00209643605870021,0.00419287211740042
"Wahlergebnisse im Detail: So hat Deutschland gewählt - Video - FOCUS Online",0.00833333333333333,0.05,0.00833333333333333,0.075,0.00833333333333333,0.025,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.0166666666666667,0.0166666666666667,0.00833333333333333,0.025,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.025,0.0166666666666667,0.00833333333333333,0.0166666666666667,0.025,0.00833333333333333,0.025,0.05,0.00833333333333333,0.00833333333333333,0.0916666666666667,0.133333333333333,0.0166666666666667,0.05,0.00833333333333333,0.05,0.00833333333333333,0.00833333333333333,0.0166666666666667,0.00833333333333333,0.0166666666666667,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.00833333333333333,0.00833333333333333
"Reporter-Frage zu Merkel Kabinett verwirrt Schulz: ""Wo haben Sie das denn her?"" - Video - FOCUS Online",0.015625,0.0078125,0.03125,0.0390625,0.015625,0.0078125,0.0078125,0.0234375,0.0078125,0.0078125,0.0078125,0.0078125,0.0234375,0.0078125,0.0078125,0.0078125,0.0234375,0.0078125,0.0078125,0.015625,0.015625,0.015625,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.015625,0.03125,0.0078125,0.109375,0.046875,0.0078125,0.2578125,0.0078125,0.0078125,0.015625,0.0078125,0.0078125,0.0078125,0.015625,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.03125,0.015625
"Berlin-Marathon 2017: Weltklasse-Trio jagt den Weltrekord – Anna Hahner die EM-Norm",0.00849256900212314,0.00424628450106157,0.00424628450106157,0.00849256900212314,0.00212314225053079,0.0191082802547771,0.00424628450106157,0.00212314225053079,0.00424628450106157,0.00212314225053079,0.00424628450106157,0.0127388535031847,0.00212314225053079,0.0106157112526539,0.00212314225053079,0.00212314225053079,0.0212314225053079,0.00212314225053079,0.00424628450106157,0.0127388535031847,0.00212314225053079,0.0148619957537155,0.00212314225053079,0.00849256900212314,0.00212314225053079,0.00424628450106157,0.029723991507431,0.00212314225053079,0.0106157112526539,0.409766454352442,0.0212314225053079,0.229299363057325,0.0360934182590234,0.00212314225053079,0.00212314225053079,0.00212314225053079,0.00212314225053079,0.00212314225053079,0.00849256900212314,0.0318471337579618,0.00212314225053079,0.00636942675159236,0.00212314225053079,0.00212314225053079,0.00424628450106157,0.00424628450106157,0.00212314225053079,0.00212314225053079,0.00424628450106157,0.0127388535031847
"ARD zum TV-Duell: „Wie das gelaufen ist, so können wir es nicht mehr machen“ - WELT",0.00523560209424084,0.00523560209424084,0.00523560209424084,0.00523560209424084,0.00523560209424084,0.00523560209424084,0.0104712041884817,0.0104712041884817,0.00523560209424084,0.00523560209424084,0.0104712041884817,0.00523560209424084,0.00523560209424084,0.0104712041884817,0.00523560209424084,0.00523560209424084,0.0261780104712042,0.00523560209424084,0.00523560209424084,0.0366492146596859,0.00523560209424084,0.031413612565445,0.00523560209424084,0.0209424083769634,0.00523560209424084,0.0104712041884817,0.00523560209424084,0.00523560209424084,0.00523560209424084,0.0104712041884817,0.0104712041884817,0.0837696335078534,0.00523560209424084,0.0104712041884817,0.460732984293194,0.00523560209424084,0.0104712041884817,0.00523560209424084,0.00523560209424084,0.0209424083769634,0.0104712041884817,0.00523560209424084,0.0104712041884817,0.0104712041884817,0.0209424083769634,0.0104712041884817,0.00523560209424084,0.0104712041884817,0.00523560209424084,0.0104712041884817
"Zoff mit Gauland und Weidel - Plant Petry schon den AfD-Putsch? *** BILDplus Inhalt *** - Politik Inland - Bild.de",0.0102040816326531,0.0204081632653061,0.102040816326531,0.0102040816326531,0.0204081632653061,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0408163265306122,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0204081632653061,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0306122448979592,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0102040816326531,0.0102040816326531,0.0306122448979592,0.0102040816326531,0.183673469387755,0.0306122448979592,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0102040816326531,0.0306122448979592,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0204081632653061,0.0102040816326531,0.0204081632653061,0.0102040816326531
"Wahlbenachrichtigung verloren: Kann ich trotzdem wählen? - FOCUS Online",0.00689655172413793,0.0206896551724138,0.00689655172413793,0.0344827586206897,0.0137931034482759,0.0206896551724138,0.00689655172413793,0.00689655172413793,0.00689655172413793,0.00689655172413793,0.00689655172413793,0.00689655172413793,0.00689655172413793,0.00689655172413793,0.00689655172413793,0.0137931034482759,0.0275862068965517,0.00689655172413793,0.00689655172413793,0.00689655172413793,0.00689655172413793,0.0206896551724138,0.00689655172413793,0.0137931034482759,0.00689655172413793,0.00689655172413793,0.00689655172413793,0.00689655172413793,0.36551724137931,0.00689655172413793,0.00689655172413793,0.110344827586207,0.0413793103448276,0.00689655172413793,0.00689655172413793,0.0137931034482759,0.00689655172413793,0.00689655172413793,0.00689655172413793,0.00689655172413793,0.0206896551724138,0.00689655172413793,0.0137931034482759,0.00689655172413793,0.00689655172413793,0.0137931034482759,0.00689655172413793,0.00689655172413793,0.0206896551724138,0.00689655172413793
"Netz-Reaktionen auf #BerlinerRunde: „Breaking! Schulz fängt mit Wahlkampf an!“",0.00531914893617021,0.00531914893617021,0.00531914893617021,0.0159574468085106,0.0132978723404255,0.00797872340425532,0.00265957446808511,0.00265957446808511,0.00265957446808511,0.00265957446808511,0.00265957446808511,0.335106382978723,0.00265957446808511,0.00265957446808511,0.00265957446808511,0.00531914893617021,0.00531914893617021,0.00265957446808511,0.00265957446808511,0.0132978723404255,0.00531914893617021,0.0372340425531915,0.00265957446808511,0.00797872340425532,0.00265957446808511,0.00265957446808511,0.0265957446808511,0.00265957446808511,0.00265957446808511,0.00265957446808511,0.00265957446808511,0.0345744680851064,0.215425531914894,0.00531914893617021,0.132978723404255,0.00265957446808511,0.00531914893617021,0.00797872340425532,0.00797872340425532,0.00797872340425532,0.00265957446808511,0.00531914893617021,0.00265957446808511,0.00531914893617021,0.00265957446808511,0.00531914893617021,0.00797872340425532,0.00265957446808511,0.00797872340425532,0.00265957446808511
"Frauke Petry lässt Bombe platzen - Rumms bei Rechts - Politik Inland - Bild.de",0.00449775112443778,0.00149925037481259,0.365817091454273,0.00599700149925037,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00599700149925037,0.00299850074962519,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00599700149925037,0.00149925037481259,0.00149925037481259,0.00299850074962519,0.00449775112443778,0.00149925037481259,0.00149925037481259,0.00299850074962519,0.0149925037481259,0.00299850074962519,0.00749625187406297,0.00149925037481259,0.00749625187406297,0.00299850074962519,0.00449775112443778,0.00149925037481259,0.00599700149925037,0.00449775112443778,0.278860569715142,0.191904047976012,0.00299850074962519,0.00149925037481259,0.00299850074962519,0.00149925037481259,0.00599700149925037,0.00149925037481259,0.00299850074962519,0.00149925037481259,0.00449775112443778,0.00149925037481259,0.00299850074962519,0.00749625187406297,0.00449775112443778,0.00749625187406297,0.00149925037481259,0.00149925037481259,0.00299850074962519
"Angela Merkel nach Bundestagswahl 2017: „In Gottes Namen, ich übernehme die Verantwortung“",0.00266666666666667,0.00533333333333333,0.00266666666666667,0.00533333333333333,0.00266666666666667,0.00533333333333333,0.00533333333333333,0.00266666666666667,0.00266666666666667,0.008,0.00266666666666667,0.008,0.00266666666666667,0.00533333333333333,0.00533333333333333,0.00266666666666667,0.008,0.00266666666666667,0.00266666666666667,0.00266666666666667,0.0106666666666667,0.00533333333333333,0.00266666666666667,0.00266666666666667,0.00266666666666667,0.00533333333333333,0.00533333333333333,0.008,0.00266666666666667,0.00533333333333333,0.008,0.178666666666667,0.48,0.00533333333333333,0.109333333333333,0.00266666666666667,0.00266666666666667,0.00533333333333333,0.00266666666666667,0.00266666666666667,0.00266666666666667,0.00266666666666667,0.00266666666666667,0.00266666666666667,0.00533333333333333,0.00266666666666667,0.0346666666666667,0.008,0.00266666666666667,0.00266666666666667
"Volkswagen: VW-Chef Matthias Müller nennt AfD rechtsextrem - SPIEGEL ONLINE",0.00492610837438424,0.00492610837438424,0.00985221674876847,0.00492610837438424,0.00492610837438424,0.00985221674876847,0.00492610837438424,0.00492610837438424,0.00985221674876847,0.00492610837438424,0.00492610837438424,0.00985221674876847,0.00492610837438424,0.0591133004926108,0.00985221674876847,0.00492610837438424,0.0147783251231527,0.0147783251231527,0.00492610837438424,0.00492610837438424,0.00985221674876847,0.0394088669950739,0.0246305418719212,0.0443349753694581,0.00492610837438424,0.0443349753694581,0.0147783251231527,0.00985221674876847,0.0147783251231527,0.00985221674876847,0.00492610837438424,0.192118226600985,0.241379310344828,0.0197044334975369,0.00492610837438424,0.0246305418719212,0.00985221674876847,0.00492610837438424,0.00985221674876847,0.00492610837438424,0.00492610837438424,0.00492610837438424,0.00985221674876847,0.0147783251231527,0.00492610837438424,0.00492610837438424,0.00985221674876847,0.00492610837438424,0.00492610837438424,0.00492610837438424
"Horst Seehofer hält an Bündnis zwischen CSU und CDU fest",0.00505050505050505,0.0101010101010101,0.0101010101010101,0.0252525252525253,0.00505050505050505,0.0151515151515152,0.00505050505050505,0.00505050505050505,0.00505050505050505,0.00505050505050505,0.00505050505050505,0.00505050505050505,0.00505050505050505,0.00505050505050505,0.00505050505050505,0.00505050505050505,0.0101010101010101,0.00505050505050505,0.00505050505050505,0.00505050505050505,0.0101010101010101,0.00505050505050505,0.0202020202020202,0.00505050505050505,0.00505050505050505,0.0151515151515152,0.00505050505050505,0.0101010101010101,0.00505050505050505,0.0101010101010101,0.00505050505050505,0.101010101010101,0.277777777777778,0.0101010101010101,0.00505050505050505,0.0101010101010101,0.0101010101010101,0.00505050505050505,0.00505050505050505,0.00505050505050505,0.00505050505050505,0.00505050505050505,0.00505050505050505,0.0101010101010101,0.00505050505050505,0.00505050505050505,0.277777777777778,0.00505050505050505,0.00505050505050505,0.00505050505050505
"Bundestagswahl 2017: Bundeswahlleiter veröffentlicht falsche Ergebnisse im Internet - Liveticker",0.000303122158229767,0.000303122158229767,0.000303122158229767,0.00121248863291907,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000606244316459533,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000606244316459533,0.00212185510760837,0.000606244316459533,0.000303122158229767,0.000606244316459533,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000606244316459533,0.132161260988178,0.847226432252198,0.000303122158229767,0.000606244316459533,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.000606244316459533,0.000303122158229767,0.000303122158229767,0.000303122158229767,0.00121248863291907,0.000303122158229767,0.000606244316459533,0.000303122158229767
"Wahlergebnis Kiel: Das Ergebnis im Wahlkreis 5 - Bundestagswahl 2017",0.00340136054421769,0.00340136054421769,0.0170068027210884,0.00680272108843537,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00680272108843537,0.00680272108843537,0.00340136054421769,0.00680272108843537,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.0102040816326531,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00680272108843537,0.00340136054421769,0.687074829931973,0.00340136054421769,0.00340136054421769,0.00680272108843537,0.0918367346938776,0.00340136054421769,0.00680272108843537,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.0136054421768707,0.00340136054421769,0.00680272108843537,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00340136054421769,0.00340136054421769
"„Das Gelächter könnt ihr lassen!“ - AfD-Gauland maßregelt Publikum bei „Anne Will“ - Politik Inland - Bild.de",0.00399201596806387,0.00399201596806387,0.0119760479041916,0.00199600798403194,0.00199600798403194,0.00199600798403194,0.00598802395209581,0.00399201596806387,0.00798403193612774,0.00199600798403194,0.00399201596806387,0.00199600798403194,0.0199600798403194,0.00798403193612774,0.00399201596806387,0.00199600798403194,0.00199600798403194,0.00199600798403194,0.00199600798403194,0.00798403193612774,0.00598802395209581,0.00399201596806387,0.00199600798403194,0.00399201596806387,0.00199600798403194,0.00399201596806387,0.00199600798403194,0.00998003992015968,0.00199600798403194,0.00199600798403194,0.00199600798403194,0.209580838323353,0.129740518962076,0.289421157684631,0.0419161676646707,0.00399201596806387,0.127744510978044,0.00399201596806387,0.00399201596806387,0.00399201596806387,0.00199600798403194,0.00399201596806387,0.00199600798403194,0.00598802395209581,0.00399201596806387,0.00199600798403194,0.00598802395209581,0.00199600798403194,0.00998003992015968,0.00798403193612774
